url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,pic,
https://medford.craigslist.org/ctd/d/grants-pass-2007-toyota-sienna-minvan/7075291338.html,2007 toyota sienna limited,8000,2007,5tdzk22c37s039287,excellent,6cylinders,fwd,gas,117369,grey,mid-size,clean,automatic,mini-van,https://images.craigslist.org/00Q0Q_gHri03Z9HXk_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2012-toyota-sienna-le-bad/7074937350.html,2012 Toyota Sienna LE 8-Passenger,9999,2012,5TDKK3DC3CS196431,,,fwd,gas,137385,,,clean,automatic,van,https://images.craigslist.org/00V0V_4AR2Keud77M_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2007-toyota-sienna-5dr-7-pass/7074631291.html,2007 Toyota Sienna,5999,2007,5TDBK22C57S003280,,6cylinders,4wd,gas,177927,grey,,clean,automatic,van,https://images.craigslist.org/00v0v_95YoINbG4ds_600x450.jpg,
https://medford.craigslist.org/cto/d/ashland-2004-toyota-sienna-xle-awd/7069186766.html,2004 Toyota Sienna XLE AWD,4995,2004,,good,6cylinders,4wd,gas,,blue,mid-size,clean,automatic,mini-van,https://images.craigslist.org/00909_jobo5wgIJcE_600x450.jpg,
https://medford.craigslist.org/ctd/d/salem-2006-toyota-sienna-xle-limited-7/7066002029.html,2006 Toyota Sienna,.,2006,5TDZA22C36S576520,excellent,,fwd,gas,165326,silver,,clean,automatic,mini-van,https://images.craigslist.org/00f0f_aMERIWIyJop_600x450.jpg,
https://chico.craigslist.org/ctd/d/yuba-city-2006-toyota-sienna-ce/7081954524.html,2006 Toyota Sienna CE,6999,2006,5TDZA23C86S437353,excellent,6cylinders,,gas,177802,,,clean,automatic,van,https://images.craigslist.org/00404_k8SVqb10eSk_600x450.jpg,
https://chico.craigslist.org/ctd/d/yuba-city-2011-toyota-sienna-navigation/7079787396.html,2011 Toyota Sienna XLE 8-Passenger,13995,2011,,excellent,6cylinders,fwd,gas,128641,silver,full-size,clean,automatic,mini-van,https://images.craigslist.org/00p0p_lUv63EvyPlv_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2006-toyota-sienna-xle/7078518546.html,2006 Toyota Sienna,8495,2006,5TDZA22C86S388284,excellent,,fwd,gas,148888,,,clean,automatic,mini-van,https://images.craigslist.org/00j0j_l6XZ6taepxU_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2007-toyota-sienna-le-7/7075912778.html,2007 Toyota Sienna,6999,2007,5TDZK23C17S061920,excellent,,fwd,gas,133117,grey,,clean,automatic,mini-van,https://images.craigslist.org/00E0E_3fQUkYsnile_600x450.jpg,
https://chico.craigslist.org/cto/d/chico-2002-toyota-sienna/7075910792.html,2002 2002 Toyota Sienna,1000,2002,,,,,gas,,,,clean,automatic,,https://images.craigslist.org/00t0t_9Cng1yzl4J3_600x450.jpg,
https://chico.craigslist.org/ctd/d/yuba-city-1998-toyota-sienna-xle/7075424171.html,1998 Toyota Sienna XLE,3299,1998,4T3ZF13C7WU073047,excellent,6cylinders,,gas,227900,,,clean,automatic,van,https://images.craigslist.org/00303_aldZksKCtLm_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2006-toyota-sienna-xle-limited/7071587017.html,2006 Toyota Sienna,6995,2006,5TDZA22C86S394084,excellent,,fwd,gas,195938,,,clean,automatic,,https://images.craigslist.org/00c0c_4n3P95rYwhD_600x450.jpg,
https://chico.craigslist.org/ctd/d/rancho-cordova-2012-toyota-sienna-le-7/7066942603.html,2012 TOYOTA SIENNA,11995,2012,5TDKK3DC0CS183281,,,fwd,gas,102000,silver,,clean,automatic,wagon,https://images.craigslist.org/00w0w_dr13hUJOd0V_600x450.jpg,
https://klamath.craigslist.org/ctd/d/klamath-falls-2017-toyota-sienna-xle/7077614143.html,2017 Toyota Sienna,0,,5TDYZ3DC3HS799943,,6cylinders,fwd,gas,18815,,,clean,automatic,,https://images.craigslist.org/00K0K_68KsHZxJVj8_600x450.jpg,
